reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOFnEOVkxQxwBp31p3weBuzwtSmxC8ginNYqMzqHo02ue4ZInFScbxR4MQqZrYMqwDq6xWumQ06k6BozdOM,Nuur Robbyatul Adawyah,https://play-lh.googleusercontent.com/a-/AOh14Gg3s5MSBhIFp8bycDNUfFnuBBeM43hoTQv3NLnARg,"Sy tidak bisa log in di apk, kalau di web bisa, mohon bantuanya",1,0,3.36.1,2021-12-10 11:48:24,"Hai, Nuur. Mohon maaf untuk kendalanya ya. Untuk dapat dilakukan pengecekan lebih lanjut, mohon hubungi kami via pesan di media sosial Traveloka (Twitter, Facebook, Instagram) dengan menginformasikan detail kendala yang dialami. Terima kasih. -RE",2021-12-10 12:07:23,newest,com.traveloka.android
gp:AOqpTOFOOLk7xAFmeYkhjEDndb46HhfAkZhjY4jE4vNKF6ixZdo9nK7DFAAQbc01bdrXfyp3TxPiLWVavygG9ys,the idawaty,https://play-lh.googleusercontent.com/a-/AOh14Gh1htJGmBgggbk9YcJL_goFqK00G09lF1TKrjspFg,"Boleh gak ngasih bintang minus...parah banget sih...gw dah isi uangku mlh ga bisa pesen makan...semua resto tdk terima pesanan...kl lom siap maen di food mending jgn ikut""an yg laen dah....mana saldo uangku ga bs refund ke rekening lg😡",1,39,3.44.0,2021-12-10 12:23:06,"Hai, kak Idawaty. Maaf banget buat kendalanya ya. Mohon informasikan nomor pesanan kamu melalui DM Twitter ya kak agar kami bantu cek lebih lanjut. Terima kasih -BV",2021-12-10 12:35:08,most relevant,com.traveloka.android
gp:AOqpTOFOOLk7xAFmeYkhjEDndb46HhfAkZhjY4jE4vNKF6ixZdo9nK7DFAAQbc01bdrXfyp3TxPiLWVavygG9ys,the idawaty,https://play-lh.googleusercontent.com/a-/AOh14Gh1htJGmBgggbk9YcJL_goFqK00G09lF1TKrjspFg,"Boleh gak ngasih bintang minus...parah banget sih...gw dah isi uangku mlh ga bisa pesen makan...semua resto tdk terima pesanan...kl lom siap maen di food mending jgn ikut""an yg laen dah....mana saldo uangku ga bs refund ke rekening lg😡",1,39,3.44.0,2021-12-10 12:23:06,"Hai, kak Idawaty. Maaf banget buat kendalanya ya. Mohon informasikan nomor pesanan kamu melalui DM Twitter ya kak agar kami bantu cek lebih lanjut. Terima kasih -BV",2021-12-10 12:35:08,newest,com.traveloka.android
gp:AOqpTOHcBobZYi4UyG4kkKYoKJlBOH5Ivnho7xggMr9ndvEoKmXzl9KNZjhPcENC-ce6oHqvZ2phGo7sdtQCxOE,riani yani,https://play-lh.googleusercontent.com/a/AATXAJwUzjdl1ksy8Tb_fbtAkahSSVxx-qm_wdn_fhsG=mo,Udah relogin.. Msh aja apknya kembali ke awal sendiri... Ga bisa buka apa2 jadinya,2,0,3.44.0,2021-12-10 12:46:26,"Hai, kak Riani. Mimin minta maaf banget ya kak bikin kamu kecewa. Apabila berkenan mimin bantu kendalanya, kamu boleh konsultasikan kendala kamu melalui DM Twitter kami ya kak. Terima kasih -BV",2021-12-10 13:06:40,most relevant,com.traveloka.android
gp:AOqpTOHcBobZYi4UyG4kkKYoKJlBOH5Ivnho7xggMr9ndvEoKmXzl9KNZjhPcENC-ce6oHqvZ2phGo7sdtQCxOE,riani yani,https://play-lh.googleusercontent.com/a/AATXAJwUzjdl1ksy8Tb_fbtAkahSSVxx-qm_wdn_fhsG=mo,Udah relogin.. Msh aja apknya kembali ke awal sendiri... Ga bisa buka apa2 jadinya,2,0,3.44.0,2021-12-10 12:46:26,"Hai, kak Riani. Mimin minta maaf banget ya kak bikin kamu kecewa. Apabila berkenan mimin bantu kendalanya, kamu boleh konsultasikan kendala kamu melalui DM Twitter kami ya kak. Terima kasih -BV",2021-12-10 13:06:40,newest,com.traveloka.android
gp:AOqpTOFI4YR0WJCqVSjgPGaFZTbJN8_jV2owTdcIjIW8q8mZrbEkjqKImIHDyS4T0Lcwg5z9ehT5BVyMb1s41pk,Asna wati,https://play-lh.googleusercontent.com/a/AATXAJxOSu5sdUNoUfxIqvlnYZSZ-HHTRVRtEicYS_Gk=mo,Sy sdh baca balasan tpi in sdh lewat dr 7 hari kerja.. tgl 10 desember sy hapus apk x..tolong traveloka hapus data2 sy. Jgn smp salah guna data2 sy krn sy TIDAK bertanggung jawan . Terima kasih,1,5,3.44.0,2021-12-10 13:02:30,"Halo Asna wati, apabila kamu berkenan untuk penjelasan kendala lebih lanjut, dapat menghubungi kami melalui DM/PM media sosial Facebook, Twitter, dan Instagram Traveloka. Terima kasih atas kritik dan sarannya, kami akan selalu berusaha memprioritaskan kenyamanan dan kelancaran penggunaan di Traveloka. -IP",2021-12-10 13:32:38,most relevant,com.traveloka.android
gp:AOqpTOFI4YR0WJCqVSjgPGaFZTbJN8_jV2owTdcIjIW8q8mZrbEkjqKImIHDyS4T0Lcwg5z9ehT5BVyMb1s41pk,Asna wati,https://play-lh.googleusercontent.com/a/AATXAJxOSu5sdUNoUfxIqvlnYZSZ-HHTRVRtEicYS_Gk=mo,Sy sdh baca balasan tpi in sdh lewat dr 7 hari kerja.. tgl 10 desember sy hapus apk x..tolong traveloka hapus data2 sy. Jgn smp salah guna data2 sy krn sy TIDAK bertanggung jawan . Terima kasih,1,5,3.44.0,2021-12-10 13:02:30,"Halo Asna wati, apabila kamu berkenan untuk penjelasan kendala lebih lanjut, dapat menghubungi kami melalui DM/PM media sosial Facebook, Twitter, dan Instagram Traveloka. Terima kasih atas kritik dan sarannya, kami akan selalu berusaha memprioritaskan kenyamanan dan kelancaran penggunaan di Traveloka. -IP",2021-12-10 13:32:38,newest,com.traveloka.android
gp:AOqpTOFn5Ukex9NsC1tCDcsrSQ15VQEfFWGpeBPR0O88fhgfavf0KjKjC_zq6ULMTd_oiPdhWBvwEi8YEEPVpos,Haryanto Ari,https://play-lh.googleusercontent.com/a/AATXAJzeAz-_-OGi8PNpyjip65Z0AUvR-tqaZBvZE3BT=mo,kurang petunjuk cara tranfer,3,0,3.43.1,2021-12-10 13:47:40,"Hi kak Haryanto, setiap pesanan akan dikirimkan petunjuk pembayaran di email atau tertera di Traveloka App. Kalau masih ada kendala kakak bisa hubungi mimin via DM Twitter atau Instagram ya. Terima kasih - BP",2021-12-10 14:04:31,most relevant,com.traveloka.android
gp:AOqpTOFn5Ukex9NsC1tCDcsrSQ15VQEfFWGpeBPR0O88fhgfavf0KjKjC_zq6ULMTd_oiPdhWBvwEi8YEEPVpos,Haryanto Ari,https://play-lh.googleusercontent.com/a/AATXAJzeAz-_-OGi8PNpyjip65Z0AUvR-tqaZBvZE3BT=mo,kurang petunjuk cara tranfer,3,0,3.43.1,2021-12-10 13:47:40,"Hi kak Haryanto, setiap pesanan akan dikirimkan petunjuk pembayaran di email atau tertera di Traveloka App. Kalau masih ada kendala kakak bisa hubungi mimin via DM Twitter atau Instagram ya. Terima kasih - BP",2021-12-10 14:04:31,newest,com.traveloka.android
gp:AOqpTOHPaM89EmlZX0vs2wVFrGWFmeANCijdDiPoDFs9TL6B7VV3YsChXCGOnu7iqNo9zVOqkxuWJCbK-4FzSrg,Raditya Pranandha Zld,https://play-lh.googleusercontent.com/a-/AOh14GjiY6U0pUdOMUX4V-JPD_f8QrCd46pPqy3UeSGYQw,cuma di traveloka setiap pengajuan pay leter saya ngk pernah di terima di aplikasi lain selalu di terima..,1,0,3.44.0,2021-12-10 13:49:41,"Hai, Raditya. Mohon maaf atas ketidaknyamanannya. Pada dasarnya untuk proses verifikasi paylater kamu mengikuti kebijakan dari tim Analis kami. Lebih lanjut, kamu bisa sampaikan detail kendalanya beserta nama lengkap dan alamat email nya melalui pesan Aplikasi, email: cs@traveloka.com, atau di nomor telepon 021-08041500308 ya. Terima kasih-YS",2021-12-10 14:04:08,most relevant,com.traveloka.android
gp:AOqpTOHPaM89EmlZX0vs2wVFrGWFmeANCijdDiPoDFs9TL6B7VV3YsChXCGOnu7iqNo9zVOqkxuWJCbK-4FzSrg,Raditya Pranandha Zld,https://play-lh.googleusercontent.com/a-/AOh14GjiY6U0pUdOMUX4V-JPD_f8QrCd46pPqy3UeSGYQw,cuma di traveloka setiap pengajuan pay leter saya ngk pernah di terima di aplikasi lain selalu di terima..,1,0,3.44.0,2021-12-10 13:49:41,"Hai, Raditya. Mohon maaf atas ketidaknyamanannya. Pada dasarnya untuk proses verifikasi paylater kamu mengikuti kebijakan dari tim Analis kami. Lebih lanjut, kamu bisa sampaikan detail kendalanya beserta nama lengkap dan alamat email nya melalui pesan Aplikasi, email: cs@traveloka.com, atau di nomor telepon 021-08041500308 ya. Terima kasih-YS",2021-12-10 14:04:08,newest,com.traveloka.android
gp:AOqpTOHVpMj8NNTBLMTB6pDxfvS0wjl0g-2t8VLEMyVKiZ39ndDhspw_4vovO6zAZcaVN3dIAP2F8dS4UXPy8Ug,Sutaji Daffa,https://play-lh.googleusercontent.com/a/AATXAJwI4_2G_8EraJ-gXc9cLEj7KZcKruBI8k54FhCY=mo,"Kelmaaan verifikasi nya.. Klo emg di tolak g aja g ush klmaan verifikasi Ktnya tnggal nggu tlp tp g di tlp"" srh g srh ngguu 3-4 hari hadeehhh....mau blnja aj susah",1,0,3.39.0,2021-12-10 14:01:46,"Hai, Sutaji. Pada dasarnya untuk proses verifikasi Paylater berlangsung 7 hari kerja (tidak termasuk Sabtu-Minggu, Hari Libur Nasional, dan Cuti Bersama). Lebih lanjut, silakan menghubungi kami kembali dengan mengetuk ikon chat pada bagian kanan atas halaman utama aplikasi Traveloka Anda, atau melalui email di cs@traveloka.com. Terima kasih-YS",2021-12-10 14:34:31,newest,com.traveloka.android
gp:AOqpTOHHSc1Pi7NgYHAWHPZ8di14aUJpieEXYBOKejS79kA_buHrYstcPhm2xO5AI22C2ls_yKnPBpP0K9Wu47Q,Jay Vijay,https://play-lh.googleusercontent.com/a/AATXAJwyTraYeir3-E-FJPgtZYbD3vMIXyadtZhq7ixj=mo,Gw mw tanya ini kantornya dmn ya? Gw download cma buat koment doang masa gw udh dtng divila dibilang g dateng duit di debet jg bayar villanya jg bayar double menang bnyk ini app lo kl mw bukti gw ada ni buktinya..emosi gw kl g dibalikin duitnya awas aj lo gw anggep penipuan..makanya jgn kebanyakan makan oncom lu biar waras..sama aja bayar double gw hangus jg..sialan ni app,1,1,3.44.0,2021-12-10 14:15:37,"Halo Vijay, mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuannya untuk infokan kendala yang dimaksud beserta nomor pesanan Anda (jika ada) melalui pesan pada aplikasi Anda atau email ke cs@traveloka.com agar kami cek lebih lanjut. Terima kasih-YS",2021-12-10 14:32:26,most relevant,com.traveloka.android
gp:AOqpTOHHSc1Pi7NgYHAWHPZ8di14aUJpieEXYBOKejS79kA_buHrYstcPhm2xO5AI22C2ls_yKnPBpP0K9Wu47Q,Jay Vijay,https://play-lh.googleusercontent.com/a/AATXAJwyTraYeir3-E-FJPgtZYbD3vMIXyadtZhq7ixj=mo,Gw mw tanya ini kantornya dmn ya? Gw download cma buat koment doang masa gw udh dtng divila dibilang g dateng duit di debet jg bayar villanya jg bayar double menang bnyk ini app lo kl mw bukti gw ada ni buktinya..emosi gw kl g dibalikin duitnya awas aj lo gw anggep penipuan..makanya jgn kebanyakan makan oncom lu biar waras..sama aja bayar double gw hangus jg..sialan ni app,1,1,3.44.0,2021-12-10 14:15:37,"Halo Vijay, mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuannya untuk infokan kendala yang dimaksud beserta nomor pesanan Anda (jika ada) melalui pesan pada aplikasi Anda atau email ke cs@traveloka.com agar kami cek lebih lanjut. Terima kasih-YS",2021-12-10 14:32:26,newest,com.traveloka.android
gp:AOqpTOFkUcqlTPMJR8YC84mMLQ-NHbzSR_XSrOD5zKL8lUW6Qi6FSyZUzp1zcKh2wWiMXaV5O65OfENAtScLICk,Riris A,https://play-lh.googleusercontent.com/a-/AOh14GgzTUfcJhpX3LftN7550B_hXN8oa0OJBbVso6c-,Kenapq skrng bayar dihotel ditempat harus pakai kartu kredit ?,1,0,No Reply,2021-12-10 14:23:37,"Hai, kak Riris. Untuk pemesanan Bayar Saat Check in di Traveloka menyediakan 2 jaminan saja yaitu Kartu Kredit dan PayLater. Dan saat pembayaran di tempat akan mengikuti kebijakan hotelnya ya kak. Untuk konfirmasi pembayaran, silakan hubungi pihak hotel. Terima kasih -BV",2021-12-10 14:39:40,newest,com.traveloka.android
gp:AOqpTOGCbLYJlW4zLgsVGIkoPx-3E2t8bkoXN7yOzQTE90dkNEGZSdNw0OBWRiqN-2XkyvB1P7IULAKRGYmaWOQ,Hardy Goldberg,https://play-lh.googleusercontent.com/a-/AOh14GhsS7kwie9znugIqXIFZjhu2-rO4PC3RDkEJHpl,memberikan melebihi harapan,5,0,3.43.1,2021-12-10 15:27:05,"Makasih buat review bintang 5nya Hardy, Salam sayang dari mimin - TD",2021-12-10 21:16:46,most relevant,com.traveloka.android
gp:AOqpTOEpeiHLyi4DyxmnXuuM7sqISEejx533GcxrWMwfsc1XDIte0nfK1GFxttv2kB04gCuy-FxulyF9pk9Xcxg,Nazwa Haura Sakhi,https://play-lh.googleusercontent.com/a-/AOh14GjllWf6jZPn6ZDauFY3KUJ-9ZWZ3qDMXVd51LSWIQ,Tertunda mulu mau didownload,1,0,3.43.1,2021-12-10 15:29:51,"Hai, Nazwa. Mohon maaf atas ketidaknyamanannya. Terkait kendala kamu, mohon pastikan internet kamu dalam kondisi stabil dan kuat serta kamu memiliki kapasitas/ruang yang cukup pada smartphone kamu. Lebih lanjut, kamu bisa lampirkan detail kendalanya via pesan Applikasi pada Traveloka Apps atau email cs@traveloka.com. Terima kasih-YS",2021-12-10 15:38:46,newest,com.traveloka.android
gp:AOqpTOEIYDvBeikUtfuoXwV0UnjMvTNtPdOMn8o191-yKhzyoolXn6ql5Ew9mlFzbzCox_xg_8Gn60M1ZvQJVkE,heri attin,https://play-lh.googleusercontent.com/a-/AOh14GgMG1EEL3ZEkMvGyOYGYbEqW3L3_CRhN6zHHvq4Ug,JANGAN ADA YANG DOWNLOAD.... NANTI NYESALLLLLL,1,0,3.44.0,2021-12-10 15:49:03,"Hai, Heri. Mohon maaf ya jika kamu ada pengalaman untuk penggunaan applikasi Traveloka ya. Boleh diceritain ya pengalaman kamu via DM Twitter atau Instagram kami ya. Terima kasih -KR",2021-12-10 16:03:45,most relevant,com.traveloka.android
gp:AOqpTOEIYDvBeikUtfuoXwV0UnjMvTNtPdOMn8o191-yKhzyoolXn6ql5Ew9mlFzbzCox_xg_8Gn60M1ZvQJVkE,heri attin,https://play-lh.googleusercontent.com/a-/AOh14GgMG1EEL3ZEkMvGyOYGYbEqW3L3_CRhN6zHHvq4Ug,JANGAN ADA YANG DOWNLOAD.... NANTI NYESALLLLLL,1,0,3.44.0,2021-12-10 15:49:03,"Hai, Heri. Mohon maaf ya jika kamu ada pengalaman untuk penggunaan applikasi Traveloka ya. Boleh diceritain ya pengalaman kamu via DM Twitter atau Instagram kami ya. Terima kasih -KR",2021-12-10 16:03:45,newest,com.traveloka.android
gp:AOqpTOGCs8Clnc8kuLqDNBLMWebJpW6_RN4xPk7eoW9FCl9Q8ngRN0W6OimUa9iAYdHZDYIrjVS2HKHhRHHwL2U,martha priska,https://play-lh.googleusercontent.com/a/AATXAJzmFCyuKMQ8xWmLtCWZNAaAjADKN38vNgjcf3pg=mo,terimakasih buat pelayanannya...,5,0,3.43.1,2021-12-10 16:46:14,Makasih ya Kak Martha telah menjadikan Traveloka sebagai mitra kepercayaan kamu :) -IN,2021-12-10 17:01:41,most relevant,com.traveloka.android
gp:AOqpTOHRZiYOiWTC11TYL_mRz9JbhMwcQuZZpNvT39QSvOmaQFtp1M7Drxf04dDHFWMwvTT2ZoaYN7mC-U5lM2M,Silvia Bella,https://play-lh.googleusercontent.com/a-/AOh14GgI3utyXcz51pRmTWqXiqL5hYRufjccaCPIB6fu,traveloka dari awal sudah sangat bagus dan sampe sekarang paling terpercaya membantu dlm banyak aktifitas penerbangan hotel dll.👍👍,5,2,3.43.1,2021-12-10 16:59:25,"Makasih ya Kak Silvia telah memberikan ulasan bagus, jangan pernah ragu ya kak untuk menghubungi kami melalui PM Facebook apabila ada kendala. Terima kasih -IN",2021-12-10 17:02:58,most relevant,com.traveloka.android
gp:AOqpTOExsjyEimvl85EOq6k-SonYV2NChg682J4acEivqbJq8oMKphXpUrwulHCseTQa4nJXQF4sxYWLhkmM9yg,Ridwan Jubair,https://play-lh.googleusercontent.com/a/AATXAJx8kDpdlRD76pe628Okkil0xYSYLZGnUAotEVqM=mo,sangat membantu,5,0,3.44.0,2021-12-10 17:35:54,"Hai, Kak Ridwan. Terima kasih telah menggunakan Traveloka sebagai partner perjalanan kamu -BV",2021-12-10 18:00:42,most relevant,com.traveloka.android
gp:AOqpTOG6-ZdZfrXPPNcH-8STWiZNQAp_7DxuoLfQ3ebJh9HcXhH1J4Rbl24rZJfN_GVjD_isngBDjTpEf_nEF7o,Yatin Hartini,https://play-lh.googleusercontent.com/a-/AOh14GhWApWAkplmC7MSt-vjI0kJvCNFRDNNalAwII3o,Nyesel pesen traveloka eats. Mending pesen di app yg lebih cepat refund uang klo di cancel dari pihak aplikasinya,1,0,No Reply,2021-12-10 17:49:02,"Hai, Yatin. Mohon maaf untuk kendalanya. Kami menerima saran & kritik dari Anda, dan kami teruskan kepada tim terkait untuk perbaikan pelayanan dengan lebih baik. Untuk keluhan Anda bahwa sudah dikonfirmasi via email. Jika memiliki pertanyaan lebih lanjut, silakan hubungi kami via Inbox Traveloka Apps, email di cs@traveloka.com. Terima kasih-YS",2021-12-10 18:10:10,newest,com.traveloka.android
gp:AOqpTOFdAu6WrIeiN3MvWpywTSuNTunBr4FyYmMwlH2nqW2zYhYcyfxZQAPWiFdHr2fObUbSwEJIP3Tt3xH52pg,aziz setiawan,https://play-lh.googleusercontent.com/a/AATXAJzme_sz5jvjoMAl3wnCR3dmsLQUH5kdtBxqwITO=mo,"Tahun lalu pembelian tiket pesawat menggunakan paylater, nah saat itu pandemi covid datang akhirnya sy melakukan pembatalan dan sdh di setujui, kenapa sampai saat ini tagihannya terus berjalan, hello saat itu lockdown dimana tdk ada kunjungan keluar negeri. Ga bakal sy byr udah pembatalan juga. Mau cari untung aja ini aplikasi. Udah saya jelaskan di atas saat itu saya sudah mengajukan refund, knp tagihan paylater saya terus di tagih, dana yg masuk dr cancel hotel aja duitnya ga di balikin ke sy.",1,0,No Reply,2021-12-10 18:07:18,"Mohon maaf atas ketidaknyamanannya ya Kak Aziz, agar kendala kamu segera mimin bantu, boleh informasikan nomor pemesanan beserta alamat email paylater kamu melalui DM Instagram / twitter Traveloka, mimin tunggu ya.Terima kasih -AL",2021-12-10 18:34:55,newest,com.traveloka.android
gp:AOqpTOHdM9jXVLWMl63ZVwCxVb-KvxzMIhVdkT7z24Vn0hEUz1ZmPCghPMDIhD6ujdipmkEydO3zTtSEV2FDt4Q,Puput Satia,https://play-lh.googleusercontent.com/a-/AOh14GiOyvzplGFSb2dkBLEkMZpkagtV87XOzWI2Ln-v,"Proses refund meskipun agak mengkhawatirkan krn br skali refund dana, tp trnyt sangat simple & cepet jg. Jd buat kalian yg mengalami refund jg kyk aku, aman deh pokoknya. Dana 100% kembali sesuai wkt yg ditentukan.",5,12,3.43.1,2021-12-10 18:14:04,"Hai, kak Puput. Makasih banget buat bintang 5 dan reviewnya. Semoga kedepannya Traveloka bisa terus berikan pelayanan terbaik kepada seluruh pelanggan setia Traveloka. Jangan berpaling dari kami, ya kak :) Terima kasih -BV",2021-12-10 18:33:06,most relevant,com.traveloka.android
gp:AOqpTOEkoVIepFhsZ174wwqut9kM9bPrnnfXhTfZ34KGH_RvLhcHXvMQQqUlobvDlg0Hhf6p3sbv9QOYIrwjbds,iaO,https://play-lh.googleusercontent.com/a-/AOh14GibW2m6fOILFiP91YqjxiOvPkdHJAURuyheTTDZKQ,sangat buruk,1,0,3.44.0,2021-12-10 19:26:29,Hai kak. Mohon maaf ya untuk ketidak nyamanan nya. Jika kamu memiliki kendala yang belum terselesaikan bisa infoin ke kami via Social Media Traveloka ya kak atau menghubungi kami ke email di cs@traveloka.com. -OG,2021-12-10 19:32:24,newest,com.traveloka.android
gp:AOqpTOEFtmsifT-ZN3EmsixHJTEPC64J-r0zmYKnRRPZd6r8Xrw2OFTAkxK5FxFVaV6PZKSrDrUCAZMY-KxOC5Q,Diana PuspaSari,https://play-lh.googleusercontent.com/a/AATXAJzwewHti-oHH5Z_uE24uTCkpbYbYsLz3vpHD7nY=mo,Selalu pesan via traveloka karena sangat2 membantu dan diskon ny itu lho 🤩🤩,5,0,3.43.1,2021-12-10 19:48:17,Makasih ya kak Diana telah menjadikan Traveloka sebagai mitra kepercayaan kamu :) -IN,2021-12-10 20:02:09,most relevant,com.traveloka.android
gp:AOqpTOHjwLUAYi0ajqhppjOBcqHcowM4B3SC-YE0tIf38iOHDp8rC1qbGFep3DTNJnFwbEppwGpr0U1rdlyb_wk,Ali Susanto,https://play-lh.googleusercontent.com/a/AATXAJzCMLDrvBOe_5o4T1MGZXm40fh_dQ5IsskSWOYK=mo,sangat membantu dalam urusan kerja atau liburan ... terima kasih,5,0,3.42.1,2021-12-10 20:24:59,"Hai, Ali. Terima kasih atas penilaian dan telah menjadikan Traveloka sebagai mitra perjalanan kamu, kami akan terus meningkat kepuasan para pengguna. Terima kasih -KR",2021-12-10 20:35:45,most relevant,com.traveloka.android
gp:AOqpTOEl4FMFre-L0UbPaEqPtO1d5-Exz06rCqpwao1HH1sGrkoxk3HUTgsau14iXqSJrABTe1KBdmSqtkDYGfQ,Una Yura,https://play-lh.googleusercontent.com/a-/AOh14GhErCm1TD5xVP6ixpmHSCBeldiu2KwvNBQ9s4ynLyM,memudahkan.. proses refundnya juga gampang,5,0,3.43.1,2021-12-10 20:30:57,"Makasih ya Kak telah memberikan ulasan bagus, kalo kakak ada kendala lain bisa hubungi kami ya lewat DM Twitter. Terima kasih -IN",2021-12-10 21:01:27,most relevant,com.traveloka.android
gp:AOqpTOHBgqtJ-8P6PKh_dMapDGdKNpr_IMPNvBcSCBxF6P8naEg9ufbht5kM7ujma5EgLRlzKGFIQ1gioXnDvbc,Wal's Coffee,https://play-lh.googleusercontent.com/a/AATXAJwaHHqVEShLqFaUrlCSoyiEnPOrMo_hGdK50bad=mo,Monyet aplikasi nyusain gw order . Orderan di batalin sampe sekarang duit gw ga balik aplokasi penipu pemakan duit orang cepet musnah dah lu monyet,1,0,3.44.0,2021-12-10 21:23:13,"Maaf banget buat kendalanya ini, Boleh bisikin mimin dong detail nomor pesanan Travelokanya ke media social mimin seperti : Twitter, Facebook atau Instagram biar bisa mimin bantu cek kendalanya. Terima kasih - TD",2021-12-10 21:32:15,most relevant,com.traveloka.android
gp:AOqpTOHBgqtJ-8P6PKh_dMapDGdKNpr_IMPNvBcSCBxF6P8naEg9ufbht5kM7ujma5EgLRlzKGFIQ1gioXnDvbc,Wal's Coffee,https://play-lh.googleusercontent.com/a/AATXAJwaHHqVEShLqFaUrlCSoyiEnPOrMo_hGdK50bad=mo,Monyet aplikasi nyusain gw order . Orderan di batalin sampe sekarang duit gw ga balik aplokasi penipu pemakan duit orang cepet musnah dah lu monyet,1,0,3.44.0,2021-12-10 21:23:13,"Maaf banget buat kendalanya ini, Boleh bisikin mimin dong detail nomor pesanan Travelokanya ke media social mimin seperti : Twitter, Facebook atau Instagram biar bisa mimin bantu cek kendalanya. Terima kasih - TD",2021-12-10 21:32:15,newest,com.traveloka.android
gp:AOqpTOGTa9Q_Gj9tREBkuXGcHJXDKdaQyv0Obx0BAoJL873rvXLF7Fz0dGqVftc3KRNkG8HD9BYU4nYymST9DO0,Fajar Ferlys,https://play-lh.googleusercontent.com/a-/AOh14GiQL6Og7RiOsp5S7wlDFZWLvnnmMXDSeVF6WAdqmg,uninstal,1,0,2.16.1,2021-12-10 21:35:35,"Hai Kak Fajar, maaf sebelumnya ya. Apabila kamu ada kendala bisa di infokan ya lewat DM Twitter supaya bisa di cek lebih lanjut. Terima kasih -IN",2021-12-10 22:01:16,newest,com.traveloka.android
gp:AOqpTOEg4lFbtwcRMO_TG7vW1z_uiVKHPwWG54wKx1BI95SiDCYwbaiQxnq9TfTBDLM5_9JhX14k7UJ8lekYXPA,M. Hermanto b36,https://play-lh.googleusercontent.com/a-/AOh14GjLBAw9au8tKyZB9JCYlj0wSQgJ0kKEz6Hk-OSuyek,login paylater tidak bisa ?,5,0,3.43.1,2021-12-10 21:43:48,"Hai Kak Hermanto. Mohon maaf ya kak, Mohon di pastikan terlebih dahulu kalo kamu login dengan alamat email yang sama dengan akun Travelokanya kak, biasanya karna emailnya berbeda kak. Tapi kalo masih terkendala hubungin mimin lagi via DM Instagram ya. Supaya mimin bantu lebih lanjut. Terima kasih -FR",2021-12-10 22:04:03,most relevant,com.traveloka.android
gp:AOqpTOE7BU50v5X7VAOLFD_Nn75gR9Bo0UWFrUv1VBj958pxJQ7WSHiidZhemYgc5kUFrKyU46lyyKG1kEAphgo,Faris Chanel,https://play-lh.googleusercontent.com/a-/AOh14Ggflzh62yPbDlFAqy0fcHYGnSOxHQ17PPLLZKd5,"Apknya sekarang diupdate malah sering hang, jadi susah pesan lewat apk, dulu baik2 aja lancar jd mempermudah mau kemana2, jadi tolong dibagusin lagi yaa",1,1,3.44.0,2021-12-10 21:46:41,"Hai Kak Faris, maaf sebelumnya ya. Demi menjaga kenyamanan pelangkan kami akan perbaiki kendala yang kamu alami ya. Pada dasarnya untuk kendala tersebut apabila kamu sudah di update ke versi paling terbaru maka tidak akan terkendala ya. Terima kasih -IN",2021-12-10 22:03:43,most relevant,com.traveloka.android
gp:AOqpTOE7BU50v5X7VAOLFD_Nn75gR9Bo0UWFrUv1VBj958pxJQ7WSHiidZhemYgc5kUFrKyU46lyyKG1kEAphgo,Faris Chanel,https://play-lh.googleusercontent.com/a-/AOh14Ggflzh62yPbDlFAqy0fcHYGnSOxHQ17PPLLZKd5,"Apknya sekarang diupdate malah sering hang, jadi susah pesan lewat apk, dulu baik2 aja lancar jd mempermudah mau kemana2, jadi tolong dibagusin lagi yaa",1,1,3.44.0,2021-12-10 21:46:41,"Hai Kak Faris, maaf sebelumnya ya. Demi menjaga kenyamanan pelangkan kami akan perbaiki kendala yang kamu alami ya. Pada dasarnya untuk kendala tersebut apabila kamu sudah di update ke versi paling terbaru maka tidak akan terkendala ya. Terima kasih -IN",2021-12-10 22:03:43,newest,com.traveloka.android
gp:AOqpTOEKtj_W15guiYcnsPcgwBOkeQATSkEkufDvRMmNkkEW5mXvnUm-Q4Bz3MFxgeZyYeP9mUsvkbf_b7TgWTk,mushab miftahus surur,https://play-lh.googleusercontent.com/a-/AOh14Gh7YqtL_GvzCLBTgeS6sIajh2TD-zkp-WJBUTtD,bermanfaat bgt,5,0,3.44.0,2021-12-10 23:17:20,Hai Kak Mushab. Senangnya mimin kalo bisa bermanfaat untuk kamu. Doain mimin biar bisa terus memberikan yang terbaik untuk seluruh pelanggan mimin ya. :) -FR,2021-12-10 23:32:47,most relevant,com.traveloka.android
